"Break","Forecast For","Collected At","Days Out","Predicted Rating","Latest Rating","Absolute Error","Previous Rating","Rating Change"
"Tourmaline",2026-05-02 13:00:00,2026-04-28 01:00:00,4.5,2.06,2,0.06,1.77,0.29
"Tourmaline",2026-05-02 13:00:00,2026-04-29 01:00:00,3.5,2.07,2,0.07,2.06,0.01
"Tourmaline",2026-05-02 13:00:00,2026-04-30 03:00:00,2.4,2.03,2,0.03,2.07,-0.04
"Tourmaline",2026-05-02 13:00:00,2026-05-01 01:00:00,1.5,1.96,2,0.04,2.03,-0.07
"Tourmaline",2026-05-02 13:00:00,2026-05-01 08:00:00,1.2,2,2,0,1.96,0.04
"Tourmaline",2026-05-02 14:00:00,2026-04-27,5.6,1.67,2.07,0.4,NA,NA
"Tourmaline",2026-05-02 14:00:00,2026-04-28 01:00:00,4.5,2.05,2.07,0.02,1.67,0.38
"Tourmaline",2026-05-02 14:00:00,2026-04-29 01:00:00,3.5,2.02,2.07,0.05,2.05,-0.03
"Tourmaline",2026-05-02 14:00:00,2026-04-30 03:00:00,2.5,2.03,2.07,0.04,2.02,0.01
"Tourmaline",2026-05-02 14:00:00,2026-05-01 01:00:00,1.5,1.99,2.07,0.08,2.03,-0.04
"Tourmaline",2026-05-02 14:00:00,2026-05-01 08:00:00,1.3,2.07,2.07,0,1.99,0.08
"Tourmaline",2026-05-02 15:00:00,2026-04-27,5.6,1.47,2.04,0.57,NA,NA
"Tourmaline",2026-05-02 15:00:00,2026-04-28 01:00:00,4.6,1.95,2.04,0.09,1.47,0.48
"Tourmaline",2026-05-02 15:00:00,2026-04-29 01:00:00,3.6,1.84,2.04,0.2,1.95,-0.11
"Tourmaline",2026-05-02 15:00:00,2026-04-30 03:00:00,2.5,1.95,2.04,0.09,1.84,0.11
"Tourmaline",2026-05-02 15:00:00,2026-05-01 01:00:00,1.6,2.03,2.04,0.01,1.95,0.08
"Tourmaline",2026-05-02 15:00:00,2026-05-01 08:00:00,1.3,2.04,2.04,0,2.03,0.01
"Tourmaline",2026-05-02 16:00:00,2026-04-27,5.7,1.42,1.99,0.57,NA,NA
"Tourmaline",2026-05-02 16:00:00,2026-04-28 01:00:00,4.6,1.85,1.99,0.14,1.42,0.43
"Tourmaline",2026-05-02 16:00:00,2026-04-29 01:00:00,3.6,1.74,1.99,0.25,1.85,-0.11
"Tourmaline",2026-05-02 16:00:00,2026-04-30 03:00:00,2.5,2.05,1.99,0.06,1.74,0.31
"Tourmaline",2026-05-02 16:00:00,2026-05-01 01:00:00,1.6,1.81,1.99,0.18,2.05,-0.24
"Tourmaline",2026-05-02 16:00:00,2026-05-01 08:00:00,1.3,1.99,1.99,0,1.81,0.18
"Tourmaline",2026-05-02 17:00:00,2026-04-27,5.7,1.37,1.76,0.39,NA,NA
"Tourmaline",2026-05-02 17:00:00,2026-04-28 01:00:00,4.7,1.76,1.76,0,1.37,0.39
"Tourmaline",2026-05-02 17:00:00,2026-04-29 01:00:00,3.7,1.68,1.76,0.08,1.76,-0.08
"Tourmaline",2026-05-02 17:00:00,2026-04-30 03:00:00,2.6,1.77,1.76,0.01,1.68,0.09
"Tourmaline",2026-05-02 17:00:00,2026-05-01 01:00:00,1.7,1.75,1.76,0.01,1.77,-0.02
"Tourmaline",2026-05-02 17:00:00,2026-05-01 08:00:00,1.4,1.76,1.76,0,1.75,0.01
"Tourmaline",2026-05-02 18:00:00,2026-04-27,5.8,1.37,1.51,0.14,NA,NA
"Tourmaline",2026-05-02 18:00:00,2026-04-28 01:00:00,4.7,1.61,1.51,0.1,1.37,0.24
"Tourmaline",2026-05-02 18:00:00,2026-04-29 01:00:00,3.7,1.68,1.51,0.17,1.61,0.07
"Tourmaline",2026-05-02 18:00:00,2026-04-30 03:00:00,2.6,1.67,1.51,0.16,1.68,-0.01
"Tourmaline",2026-05-02 18:00:00,2026-05-01 01:00:00,1.7,1.51,1.51,0,1.67,-0.16
"Tourmaline",2026-05-02 18:00:00,2026-05-01 08:00:00,1.4,1.51,1.51,0,1.51,0
"Tourmaline",2026-05-02 19:00:00,2026-04-27,5.8,1.24,1.55,0.31,NA,NA
"Tourmaline",2026-05-02 19:00:00,2026-04-28 01:00:00,4.8,1.52,1.55,0.03,1.24,0.28
"Tourmaline",2026-05-02 19:00:00,2026-04-29 01:00:00,3.8,1.69,1.55,0.14,1.52,0.17
"Tourmaline",2026-05-02 19:00:00,2026-04-30 03:00:00,2.7,1.59,1.55,0.04,1.69,-0.1
"Tourmaline",2026-05-02 19:00:00,2026-05-01 01:00:00,1.8,1.51,1.55,0.04,1.59,-0.08
"Tourmaline",2026-05-02 19:00:00,2026-05-01 08:00:00,1.5,1.55,1.55,0,1.51,0.04
"Tourmaline",2026-05-02 20:00:00,2026-04-27,5.8,1.21,1.58,0.37,NA,NA
"Tourmaline",2026-05-02 20:00:00,2026-04-28 01:00:00,4.8,1.41,1.58,0.17,1.21,0.2
"Tourmaline",2026-05-02 20:00:00,2026-04-29 01:00:00,3.8,1.5,1.58,0.08,1.41,0.09
"Tourmaline",2026-05-02 20:00:00,2026-04-30 03:00:00,2.7,1.56,1.58,0.02,1.5,0.06
"Tourmaline",2026-05-02 20:00:00,2026-05-01 01:00:00,1.8,1.56,1.58,0.02,1.56,0
"Tourmaline",2026-05-02 20:00:00,2026-05-01 08:00:00,1.5,1.58,1.58,0,1.56,0.02
"Tourmaline",2026-05-02 21:00:00,2026-04-27,5.9,1.17,1.38,0.21,NA,NA
"Tourmaline",2026-05-02 21:00:00,2026-04-28 01:00:00,4.8,1.34,1.38,0.04,1.17,0.17
"Tourmaline",2026-05-02 21:00:00,2026-04-29 01:00:00,3.8,1.29,1.38,0.09,1.34,-0.05
"Tourmaline",2026-05-02 21:00:00,2026-04-30 03:00:00,2.8,1.51,1.38,0.13,1.29,0.22
"Tourmaline",2026-05-02 21:00:00,2026-05-01 01:00:00,1.8,1.42,1.38,0.04,1.51,-0.09
"Tourmaline",2026-05-02 21:00:00,2026-05-01 08:00:00,1.5,1.38,1.38,0,1.42,-0.04
"Tourmaline",2026-05-02 22:00:00,2026-04-27,5.9,1.11,1.41,0.3,NA,NA
"Tourmaline",2026-05-02 22:00:00,2026-04-28 01:00:00,4.9,1.37,1.41,0.04,1.11,0.26
"Tourmaline",2026-05-02 22:00:00,2026-04-29 01:00:00,3.9,1.34,1.41,0.07,1.37,-0.03
"Tourmaline",2026-05-02 22:00:00,2026-04-30 03:00:00,2.8,1.52,1.41,0.11,1.34,0.18
"Tourmaline",2026-05-02 22:00:00,2026-05-01 01:00:00,1.9,1.41,1.41,0,1.52,-0.11
"Tourmaline",2026-05-02 22:00:00,2026-05-01 08:00:00,1.6,1.41,1.41,0,1.41,0
"Tourmaline",2026-05-02 23:00:00,2026-04-27,6,1.1,1.35,0.25,NA,NA
"Tourmaline",2026-05-02 23:00:00,2026-04-28 01:00:00,4.9,1.35,1.35,0,1.1,0.25
"Tourmaline",2026-05-02 23:00:00,2026-04-29 01:00:00,3.9,1.39,1.35,0.04,1.35,0.04
"Tourmaline",2026-05-02 23:00:00,2026-04-30 03:00:00,2.8,1.41,1.35,0.06,1.39,0.02
"Tourmaline",2026-05-02 23:00:00,2026-05-01 01:00:00,1.9,1.41,1.35,0.06,1.41,0
"Tourmaline",2026-05-02 23:00:00,2026-05-01 08:00:00,1.6,1.35,1.35,0,1.41,-0.06
"Tourmaline",2026-05-03,2026-04-27,6,1.09,1.38,0.29,NA,NA
"Tourmaline",2026-05-03,2026-04-28 01:00:00,5,1.34,1.38,0.04,1.09,0.25
"Tourmaline",2026-05-03,2026-04-29 01:00:00,4,1.43,1.38,0.05,1.34,0.09
"Tourmaline",2026-05-03,2026-04-30 03:00:00,2.9,1.4,1.38,0.02,1.43,-0.03
"Tourmaline",2026-05-03,2026-05-01 01:00:00,2,1.37,1.38,0.01,1.4,-0.03
"Tourmaline",2026-05-03,2026-05-01 08:00:00,1.7,1.38,1.38,0,1.37,0.01
"Tourmaline",2026-05-03 01:00:00,2026-04-27,6,1.21,1.46,0.25,NA,NA
"Tourmaline",2026-05-03 01:00:00,2026-04-28 01:00:00,5,1.43,1.46,0.03,1.21,0.22
"Tourmaline",2026-05-03 01:00:00,2026-04-29 01:00:00,4,1.54,1.46,0.08,1.43,0.11
"Tourmaline",2026-05-03 01:00:00,2026-04-30 03:00:00,2.9,1.46,1.46,0,1.54,-0.08
"Tourmaline",2026-05-03 01:00:00,2026-05-01 01:00:00,2,1.45,1.46,0.01,1.46,-0.01
"Tourmaline",2026-05-03 01:00:00,2026-05-01 08:00:00,1.7,1.46,1.46,0,1.45,0.01
"Tourmaline",2026-05-03 02:00:00,2026-04-27,6.1,1.29,1.51,0.22,NA,NA
"Tourmaline",2026-05-03 02:00:00,2026-04-28 01:00:00,5,1.51,1.51,0,1.29,0.22
"Tourmaline",2026-05-03 02:00:00,2026-04-29 01:00:00,4,1.55,1.51,0.04,1.51,0.04
"Tourmaline",2026-05-03 02:00:00,2026-04-30 03:00:00,3,1.62,1.51,0.11,1.55,0.07
"Tourmaline",2026-05-03 02:00:00,2026-05-01 01:00:00,2,1.48,1.51,0.03,1.62,-0.14
"Tourmaline",2026-05-03 02:00:00,2026-05-01 08:00:00,1.8,1.51,1.51,0,1.48,0.03
"Tourmaline",2026-05-03 03:00:00,2026-04-27,6.1,1.31,1.5,0.19,NA,NA
"Tourmaline",2026-05-03 03:00:00,2026-04-28 01:00:00,5.1,1.54,1.5,0.04,1.31,0.23
"Tourmaline",2026-05-03 03:00:00,2026-04-29 01:00:00,4.1,1.47,1.5,0.03,1.54,-0.07
"Tourmaline",2026-05-03 03:00:00,2026-04-30 03:00:00,3,1.61,1.5,0.11,1.47,0.14
"Tourmaline",2026-05-03 03:00:00,2026-05-01 01:00:00,2.1,1.49,1.5,0.01,1.61,-0.12
"Tourmaline",2026-05-03 03:00:00,2026-05-01 08:00:00,1.8,1.5,1.5,0,1.49,0.01
"Tourmaline",2026-05-03 04:00:00,2026-04-27,6.2,1.34,1.52,0.18,NA,NA
"Tourmaline",2026-05-03 04:00:00,2026-04-28 01:00:00,5.1,1.56,1.52,0.04,1.34,0.22
"Tourmaline",2026-05-03 04:00:00,2026-04-29 01:00:00,4.1,1.59,1.52,0.07,1.56,0.03
"Tourmaline",2026-05-03 04:00:00,2026-04-30 03:00:00,3,1.58,1.52,0.06,1.59,-0.01
"Tourmaline",2026-05-03 04:00:00,2026-05-01 01:00:00,2.1,1.52,1.52,0,1.58,-0.06
"Tourmaline",2026-05-03 04:00:00,2026-05-01 08:00:00,1.8,1.52,1.52,0,1.52,0
"Tourmaline",2026-05-03 05:00:00,2026-04-27,6.2,1.4,1.55,0.15,NA,NA
"Tourmaline",2026-05-03 05:00:00,2026-04-28 01:00:00,5.2,1.6,1.55,0.05,1.4,0.2
"Tourmaline",2026-05-03 05:00:00,2026-04-29 01:00:00,4.2,1.62,1.55,0.07,1.6,0.02
"Tourmaline",2026-05-03 05:00:00,2026-04-30 03:00:00,3.1,1.62,1.55,0.07,1.62,0
"Tourmaline",2026-05-03 05:00:00,2026-05-01 01:00:00,2.2,1.53,1.55,0.02,1.62,-0.09
"Tourmaline",2026-05-03 05:00:00,2026-05-01 08:00:00,1.9,1.55,1.55,0,1.53,0.02
"Tourmaline",2026-05-03 06:00:00,2026-04-27,6.3,1.47,1.65,0.18,NA,NA
"Tourmaline",2026-05-03 06:00:00,2026-04-28 01:00:00,5.2,1.7,1.65,0.05,1.47,0.23
"Tourmaline",2026-05-03 06:00:00,2026-04-29 01:00:00,4.2,1.74,1.65,0.09,1.7,0.04
"Tourmaline",2026-05-03 06:00:00,2026-04-30 03:00:00,3.1,1.74,1.65,0.09,1.74,0
"Tourmaline",2026-05-03 06:00:00,2026-05-01 01:00:00,2.2,1.65,1.65,0,1.74,-0.09
"Tourmaline",2026-05-03 06:00:00,2026-05-01 08:00:00,1.9,1.65,1.65,0,1.65,0
"Tourmaline",2026-05-03 07:00:00,2026-04-27,6.3,1.57,1.72,0.15,NA,NA
"Tourmaline",2026-05-03 07:00:00,2026-04-28 01:00:00,5.3,1.77,1.72,0.05,1.57,0.2
"Tourmaline",2026-05-03 07:00:00,2026-04-29 01:00:00,4.3,1.82,1.72,0.1,1.77,0.05
"Tourmaline",2026-05-03 07:00:00,2026-04-30 03:00:00,3.2,1.85,1.72,0.13,1.82,0.03
"Tourmaline",2026-05-03 07:00:00,2026-05-01 01:00:00,2.3,1.83,1.72,0.11,1.85,-0.02
"Tourmaline",2026-05-03 07:00:00,2026-05-01 08:00:00,2,1.72,1.72,0,1.83,-0.11
"Tourmaline",2026-05-03 08:00:00,2026-04-27,6.3,1.65,1.72,0.07,NA,NA
"Tourmaline",2026-05-03 08:00:00,2026-04-28 01:00:00,5.3,1.7,1.72,0.02,1.65,0.05
"Tourmaline",2026-05-03 08:00:00,2026-04-29 01:00:00,4.3,1.83,1.72,0.11,1.7,0.13
"Tourmaline",2026-05-03 08:00:00,2026-04-30 03:00:00,3.2,1.87,1.72,0.15,1.83,0.04
"Tourmaline",2026-05-03 08:00:00,2026-05-01 01:00:00,2.3,1.87,1.72,0.15,1.87,0
"Tourmaline",2026-05-03 08:00:00,2026-05-01 08:00:00,2,1.72,1.72,0,1.87,-0.15
"Tourmaline",2026-05-03 09:00:00,2026-04-27,6.4,1.69,1.93,0.24,NA,NA
"Tourmaline",2026-05-03 09:00:00,2026-04-28 01:00:00,5.3,1.59,1.93,0.34,1.69,-0.1
"Tourmaline",2026-05-03 09:00:00,2026-04-29 01:00:00,4.3,1.71,1.93,0.22,1.59,0.12
"Tourmaline",2026-05-03 09:00:00,2026-04-30 03:00:00,3.3,1.92,1.93,0.01,1.71,0.21
"Tourmaline",2026-05-03 09:00:00,2026-05-01 01:00:00,2.3,1.9,1.93,0.03,1.92,-0.02
"Tourmaline",2026-05-03 09:00:00,2026-05-01 08:00:00,2,1.93,1.93,0,1.9,0.03
"Tourmaline",2026-05-03 10:00:00,2026-04-27,6.4,1.82,1.99,0.17,NA,NA
"Tourmaline",2026-05-03 10:00:00,2026-04-28 01:00:00,5.4,1.63,1.99,0.36,1.82,-0.19
"Tourmaline",2026-05-03 10:00:00,2026-04-29 01:00:00,4.4,1.92,1.99,0.07,1.63,0.29
"Tourmaline",2026-05-03 10:00:00,2026-04-30 03:00:00,3.3,2.05,1.99,0.06,1.92,0.13
"Tourmaline",2026-05-03 10:00:00,2026-05-01 01:00:00,2.4,1.94,1.99,0.05,2.05,-0.11
"Tourmaline",2026-05-03 10:00:00,2026-05-01 08:00:00,2.1,1.99,1.99,0,1.94,0.05
"Tourmaline",2026-05-03 11:00:00,2026-04-27,6.5,1.81,1.91,0.1,NA,NA
"Tourmaline",2026-05-03 11:00:00,2026-04-28 01:00:00,5.4,1.78,1.91,0.13,1.81,-0.03
"Tourmaline",2026-05-03 11:00:00,2026-04-29 01:00:00,4.4,1.95,1.91,0.04,1.78,0.17
"Tourmaline",2026-05-03 11:00:00,2026-04-30 03:00:00,3.3,2.05,1.91,0.14,1.95,0.1
"Tourmaline",2026-05-03 11:00:00,2026-05-01 01:00:00,2.4,1.91,1.91,0,2.05,-0.14
"Tourmaline",2026-05-03 11:00:00,2026-05-01 08:00:00,2.1,1.91,1.91,0,1.91,0
"Tourmaline",2026-05-03 12:00:00,2026-04-27,6.5,1.83,1.94,0.11,NA,NA
"Tourmaline",2026-05-03 12:00:00,2026-04-28 01:00:00,5.5,1.8,1.94,0.14,1.83,-0.03
"Tourmaline",2026-05-03 12:00:00,2026-04-29 01:00:00,4.5,2.04,1.94,0.1,1.8,0.24
"Tourmaline",2026-05-03 12:00:00,2026-04-30 03:00:00,3.4,2.12,1.94,0.18,2.04,0.08
"Tourmaline",2026-05-03 12:00:00,2026-05-01 01:00:00,2.5,1.93,1.94,0.01,2.12,-0.19
"Tourmaline",2026-05-03 12:00:00,2026-05-01 08:00:00,2.2,1.94,1.94,0,1.93,0.01
"Tourmaline",2026-05-03 13:00:00,2026-04-27,6.5,1.82,1.97,0.15,NA,NA
"Tourmaline",2026-05-03 13:00:00,2026-04-28 01:00:00,5.5,1.79,1.97,0.18,1.82,-0.03
"Tourmaline",2026-05-03 13:00:00,2026-04-29 01:00:00,4.5,2.03,1.97,0.06,1.79,0.24
"Tourmaline",2026-05-03 13:00:00,2026-04-30 03:00:00,3.4,2.07,1.97,0.1,2.03,0.04
"Tourmaline",2026-05-03 13:00:00,2026-05-01 01:00:00,2.5,1.97,1.97,0,2.07,-0.1
"Tourmaline",2026-05-03 13:00:00,2026-05-01 08:00:00,2.2,1.97,1.97,0,1.97,0
"Tourmaline",2026-05-03 14:00:00,2026-04-27,6.6,1.81,1.97,0.16,NA,NA
"Tourmaline",2026-05-03 14:00:00,2026-04-28 01:00:00,5.5,1.63,1.97,0.34,1.81,-0.18
"Tourmaline",2026-05-03 14:00:00,2026-04-29 01:00:00,4.5,1.96,1.97,0.01,1.63,0.33
"Tourmaline",2026-05-03 14:00:00,2026-04-30 03:00:00,3.5,2,1.97,0.03,1.96,0.04
"Tourmaline",2026-05-03 14:00:00,2026-05-01 01:00:00,2.5,2.02,1.97,0.05,2,0.02
"Tourmaline",2026-05-03 14:00:00,2026-05-01 08:00:00,2.3,1.97,1.97,0,2.02,-0.05
"Tourmaline",2026-05-03 15:00:00,2026-04-27,6.6,1.71,2.02,0.31,NA,NA
"Tourmaline",2026-05-03 15:00:00,2026-04-28 01:00:00,5.6,1.57,2.02,0.45,1.71,-0.14
"Tourmaline",2026-05-03 15:00:00,2026-04-29 01:00:00,4.6,1.97,2.02,0.05,1.57,0.4
"Tourmaline",2026-05-03 15:00:00,2026-04-30 03:00:00,3.5,1.98,2.02,0.04,1.97,0.01
"Tourmaline",2026-05-03 15:00:00,2026-05-01 01:00:00,2.6,2.05,2.02,0.03,1.98,0.07
"Tourmaline",2026-05-03 15:00:00,2026-05-01 08:00:00,2.3,2.02,2.02,0,2.05,-0.03
"Tourmaline",2026-05-03 16:00:00,2026-04-27,6.7,1.55,1.84,0.29,NA,NA
"Tourmaline",2026-05-03 16:00:00,2026-04-28 01:00:00,5.6,1.55,1.84,0.29,1.55,0
"Tourmaline",2026-05-03 16:00:00,2026-04-29 01:00:00,4.6,1.86,1.84,0.02,1.55,0.31
"Tourmaline",2026-05-03 16:00:00,2026-04-30 03:00:00,3.5,1.8,1.84,0.04,1.86,-0.06
"Tourmaline",2026-05-03 16:00:00,2026-05-01 01:00:00,2.6,1.84,1.84,0,1.8,0.04
"Tourmaline",2026-05-03 16:00:00,2026-05-01 08:00:00,2.3,1.84,1.84,0,1.84,0
"Tourmaline",2026-05-03 17:00:00,2026-04-27,6.7,1.54,1.8,0.26,NA,NA
"Tourmaline",2026-05-03 17:00:00,2026-04-28 01:00:00,5.7,1.55,1.8,0.25,1.54,0.01
"Tourmaline",2026-05-03 17:00:00,2026-04-29 01:00:00,4.7,1.87,1.8,0.07,1.55,0.32
"Tourmaline",2026-05-03 17:00:00,2026-04-30 03:00:00,3.6,1.8,1.8,0,1.87,-0.07
"Tourmaline",2026-05-03 17:00:00,2026-05-01 01:00:00,2.7,1.79,1.8,0.01,1.8,-0.01
"Tourmaline",2026-05-03 17:00:00,2026-05-01 08:00:00,2.4,1.8,1.8,0,1.79,0.01
"Tourmaline",2026-05-03 18:00:00,2026-04-27,6.8,1.54,1.73,0.19,NA,NA
"Tourmaline",2026-05-03 18:00:00,2026-04-28 01:00:00,5.7,1.56,1.73,0.17,1.54,0.02
"Tourmaline",2026-05-03 18:00:00,2026-04-29 01:00:00,4.7,1.75,1.73,0.02,1.56,0.19
"Tourmaline",2026-05-03 18:00:00,2026-04-30 03:00:00,3.6,1.71,1.73,0.02,1.75,-0.04
"Tourmaline",2026-05-03 18:00:00,2026-05-01 01:00:00,2.7,1.65,1.73,0.08,1.71,-0.06
"Tourmaline",2026-05-03 18:00:00,2026-05-01 08:00:00,2.4,1.73,1.73,0,1.65,0.08
"Tourmaline",2026-05-03 19:00:00,2026-04-27,6.8,1.48,1.52,0.04,NA,NA
"Tourmaline",2026-05-03 19:00:00,2026-04-28 01:00:00,5.8,1.47,1.52,0.05,1.48,-0.01
"Tourmaline",2026-05-03 19:00:00,2026-04-29 01:00:00,4.8,1.74,1.52,0.22,1.47,0.27
"Tourmaline",2026-05-03 19:00:00,2026-04-30 03:00:00,3.7,1.57,1.52,0.05,1.74,-0.17
"Tourmaline",2026-05-03 19:00:00,2026-05-01 01:00:00,2.8,1.45,1.52,0.07,1.57,-0.12
"Tourmaline",2026-05-03 19:00:00,2026-05-01 08:00:00,2.5,1.52,1.52,0,1.45,0.07
"Tourmaline",2026-05-03 20:00:00,2026-04-27,6.8,1.39,1.38,0.01,NA,NA
"Tourmaline",2026-05-03 20:00:00,2026-04-28 01:00:00,5.8,1.36,1.38,0.02,1.39,-0.03
"Tourmaline",2026-05-03 20:00:00,2026-04-29 01:00:00,4.8,1.51,1.38,0.13,1.36,0.15
"Tourmaline",2026-05-03 20:00:00,2026-04-30 03:00:00,3.7,1.53,1.38,0.15,1.51,0.02
"Tourmaline",2026-05-03 20:00:00,2026-05-01 01:00:00,2.8,1.43,1.38,0.05,1.53,-0.1
"Tourmaline",2026-05-03 20:00:00,2026-05-01 08:00:00,2.5,1.38,1.38,0,1.43,-0.05
"Tourmaline",2026-05-03 21:00:00,2026-04-27,6.9,1.38,1.31,0.07,NA,NA
"Tourmaline",2026-05-03 21:00:00,2026-04-28 01:00:00,5.8,1.34,1.31,0.03,1.38,-0.04
"Tourmaline",2026-05-03 21:00:00,2026-04-29 01:00:00,4.8,1.47,1.31,0.16,1.34,0.13
"Tourmaline",2026-05-03 21:00:00,2026-04-30 03:00:00,3.8,1.46,1.31,0.15,1.47,-0.01
"Tourmaline",2026-05-03 21:00:00,2026-05-01 01:00:00,2.8,1.37,1.31,0.06,1.46,-0.09
"Tourmaline",2026-05-03 21:00:00,2026-05-01 08:00:00,2.5,1.31,1.31,0,1.37,-0.06
"Tourmaline",2026-05-03 22:00:00,2026-04-27,6.9,1.36,1.3,0.06,NA,NA
"Tourmaline",2026-05-03 22:00:00,2026-04-28 01:00:00,5.9,1.3,1.3,0,1.36,-0.06
"Tourmaline",2026-05-03 22:00:00,2026-04-29 01:00:00,4.9,1.42,1.3,0.12,1.3,0.12
"Tourmaline",2026-05-03 22:00:00,2026-04-30 03:00:00,3.8,1.52,1.3,0.22,1.42,0.1
"Tourmaline",2026-05-03 22:00:00,2026-05-01 01:00:00,2.9,1.31,1.3,0.01,1.52,-0.21
"Tourmaline",2026-05-03 22:00:00,2026-05-01 08:00:00,2.6,1.3,1.3,0,1.31,-0.01
"Tourmaline",2026-05-03 23:00:00,2026-04-27,7,1.33,1.33,0,NA,NA
"Tourmaline",2026-05-03 23:00:00,2026-04-28 01:00:00,5.9,1.31,1.33,0.02,1.33,-0.02
"Tourmaline",2026-05-03 23:00:00,2026-04-29 01:00:00,4.9,1.33,1.33,0,1.31,0.02
"Tourmaline",2026-05-03 23:00:00,2026-04-30 03:00:00,3.8,1.52,1.33,0.19,1.33,0.19
"Tourmaline",2026-05-03 23:00:00,2026-05-01 01:00:00,2.9,1.3,1.33,0.03,1.52,-0.22
"Tourmaline",2026-05-03 23:00:00,2026-05-01 08:00:00,2.6,1.33,1.33,0,1.3,0.03
"Tourmaline",2026-05-04,2026-04-27,7,1.21,1.31,0.1,NA,NA
"Tourmaline",2026-05-04,2026-04-28 01:00:00,6,1.32,1.31,0.01,1.21,0.11
"Tourmaline",2026-05-04,2026-04-29 01:00:00,5,1.3,1.31,0.01,1.32,-0.02
"Tourmaline",2026-05-04,2026-04-30 03:00:00,3.9,1.5,1.31,0.19,1.3,0.2
"Tourmaline",2026-05-04,2026-05-01 01:00:00,3,1.26,1.31,0.05,1.5,-0.24
"Tourmaline",2026-05-04,2026-05-01 08:00:00,2.7,1.31,1.31,0,1.26,0.05
"Tourmaline",2026-05-04 01:00:00,2026-04-27,7,1.2,1.34,0.14,NA,NA
"Tourmaline",2026-05-04 01:00:00,2026-04-28 01:00:00,6,1.34,1.34,0,1.2,0.14
"Tourmaline",2026-05-04 01:00:00,2026-04-29 01:00:00,5,1.41,1.34,0.07,1.34,0.07
"Tourmaline",2026-05-04 01:00:00,2026-04-30 03:00:00,3.9,1.52,1.34,0.18,1.41,0.11
"Tourmaline",2026-05-04 01:00:00,2026-05-01 01:00:00,3,1.29,1.34,0.05,1.52,-0.23
"Tourmaline",2026-05-04 01:00:00,2026-05-01 08:00:00,2.7,1.34,1.34,0,1.29,0.05
"Tourmaline",2026-05-04 02:00:00,2026-04-27,7.1,1.23,1.37,0.14,NA,NA
"Tourmaline",2026-05-04 02:00:00,2026-04-28 01:00:00,6,1.39,1.37,0.02,1.23,0.16
"Tourmaline",2026-05-04 02:00:00,2026-04-29 01:00:00,5,1.54,1.37,0.17,1.39,0.15
"Tourmaline",2026-05-04 02:00:00,2026-04-30 03:00:00,4,1.6,1.37,0.23,1.54,0.06
"Tourmaline",2026-05-04 02:00:00,2026-05-01 01:00:00,3,1.36,1.37,0.01,1.6,-0.24
"Tourmaline",2026-05-04 02:00:00,2026-05-01 08:00:00,2.8,1.37,1.37,0,1.36,0.01
"Tourmaline",2026-05-04 03:00:00,2026-04-27,7.1,1.16,1.31,0.15,NA,NA
"Tourmaline",2026-05-04 03:00:00,2026-04-28 01:00:00,6.1,1.34,1.31,0.03,1.16,0.18
"Tourmaline",2026-05-04 03:00:00,2026-04-29 01:00:00,5.1,1.62,1.31,0.31,1.34,0.28
"Tourmaline",2026-05-04 03:00:00,2026-04-30 03:00:00,4,1.57,1.31,0.26,1.62,-0.05
"Tourmaline",2026-05-04 03:00:00,2026-05-01 01:00:00,3.1,1.34,1.31,0.03,1.57,-0.23
"Tourmaline",2026-05-04 03:00:00,2026-05-01 08:00:00,2.8,1.31,1.31,0,1.34,-0.03
"Tourmaline",2026-05-04 04:00:00,2026-04-27,7.2,1.16,1.26,0.1,NA,NA
"Tourmaline",2026-05-04 04:00:00,2026-04-28 01:00:00,6.1,1.34,1.26,0.08,1.16,0.18
"Tourmaline",2026-05-04 04:00:00,2026-04-29 01:00:00,5.1,1.7,1.26,0.44,1.34,0.36
"Tourmaline",2026-05-04 04:00:00,2026-04-30 03:00:00,4,1.55,1.26,0.29,1.7,-0.15
"Tourmaline",2026-05-04 04:00:00,2026-05-01 01:00:00,3.1,1.26,1.26,0,1.55,-0.29
"Tourmaline",2026-05-04 04:00:00,2026-05-01 08:00:00,2.8,1.26,1.26,0,1.26,0
"Tourmaline",2026-05-04 05:00:00,2026-04-27,7.2,1.19,1.42,0.23,NA,NA
"Tourmaline",2026-05-04 05:00:00,2026-04-28 01:00:00,6.2,1.32,1.42,0.1,1.19,0.13
"Tourmaline",2026-05-04 05:00:00,2026-04-29 01:00:00,5.2,1.61,1.42,0.19,1.32,0.29
"Tourmaline",2026-05-04 05:00:00,2026-04-30 03:00:00,4.1,1.42,1.42,0,1.61,-0.19
"Tourmaline",2026-05-04 05:00:00,2026-05-01 01:00:00,3.2,1.43,1.42,0.01,1.42,0.01
"Tourmaline",2026-05-04 05:00:00,2026-05-01 08:00:00,2.9,1.42,1.42,0,1.43,-0.01
"Tourmaline",2026-05-04 06:00:00,2026-04-27,7.3,1.19,1.4,0.21,NA,NA
"Tourmaline",2026-05-04 06:00:00,2026-04-28 01:00:00,6.2,1.29,1.4,0.11,1.19,0.1
"Tourmaline",2026-05-04 06:00:00,2026-04-29 01:00:00,5.2,1.64,1.4,0.24,1.29,0.35
"Tourmaline",2026-05-04 06:00:00,2026-04-30 03:00:00,4.1,1.42,1.4,0.02,1.64,-0.22
